incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,hco_x,hco_y,hco_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,bw_00,bw_11,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
4.669200897216797,7.802986145019531,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,59.7609996136667,J035902.6+600522,60.0894637845278,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0009550000000342809,0.00014375000003332382,0.008705000000031276,0.005713750000031164,-1.8999999999994586,-2.0999999999994614,30.798404693603516,23.979354858398438,17.0673828125,14.90267562866211,24.4232120513916,20.82462501525879,30.097900390625,34.5010871887207,44.030723571777344,54.53711700439453,512,608,29.595157623291016,31.803699493408203,45.23052215576172,46.28635787963867,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco/438913616/calibrated/J035902.6+600522_calibrated_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,-0.515183655813002,10.843887323103722,0.4220998897987134,-16.878048282385556,True,0.9550000000342809,0.14375000003332383
6.733875274658203,8.957794189453125,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,59.72392881486245,B0355+54,54.22053695681744,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0015456250000380825,-0.0005893749999627881,0.01243562500003386,0.007710625000033994,-2.3999999999994657,-2.69999999999947,17.038686752319336,19.539522171020508,11.98934555053711,10.756976127624512,17.683094024658203,16.074684143066406,30.097900390625,34.5010871887207,44.030723571777344,54.53711700439453,509,596,28.99859619140625,32.09311294555664,42.18585968017578,49.84632110595703,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco/438913616/calibrated/B0355+54_calibrated_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,-0.5672489929372506,4.975094227938915,0.3700345526744647,-22.746841377550364,True,1.5456250000380825,-0.5893749999627881
7.129547119140625,10.7159423828125,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,19.318315779166664,J0117+8928,89.47999330555555,-2523643.44047669,-4123699.84440233,4147774.23913098,0.000578125000026462,0.0015768750000262552,-0.011791874999968742,-0.011633124999968623,2.500000000000604,2.700000000000607,16.931154251098633,12.737525939941406,15.350377082824707,13.118103981018066,20.858203887939453,17.814804077148438,30.097900390625,34.5010871887207,44.030723571777344,54.53711700439453,407,491,24.885286331176758,31.679264068603516,34.354881286621094,43.57196044921875,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco/438913616/calibrated/J0117+8928_calibrated_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,0.25721457696263067,40.35056524979605,1.194498122574346,12.62862964430677,True,0.5781250000264619,1.5768750000262552
9.41680908203125,5.701393127441406,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,59.873947,J0359+5057,50.96393385555556,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0015887500000344602,0.0006725000000347547,0.010138750000031145,0.010162500000031075,-2.5999999999994685,-2.7999999999994714,26.74249267578125,21.77285385131836,12.176203727722168,10.66755199432373,19.92926025390625,17.44525909423828,30.097900390625,34.5010871887207,44.030723571777344,54.53711700439453,393,538,27.510162353515625,29.684120178222656,36.58283233642578,55.135894775390625,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco/438913616/calibrated/J0359+5057_calibrated_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,-0.6983518561965875,1.7197746532952487,0.23893168941512788,-26.00216095219403,True,1.58875000003446,0.6725000000347546
17.360424041748047,15.442317962646484,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,152.97573187499998,J1011+4204,42.07593759444445,-2523643.44047669,-4123699.84440233,4147774.23913098,0.004418125000030788,0.0026456250000313542,0.003508125000031141,0.0035456250000310053,0.20000000000057128,-0.1999999999994344,32.89751052856445,33.1090087890625,26.65519905090332,27.112110137939453,27.069931030273438,27.402742385864258,40.473854064941406,34.261962890625,27.48601531982422,28.73509979248047,538,591,41.77669143676758,34.56645965576172,25.050132751464844,29.157318115234375,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco/437574971/calibrated/J1011+4204_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,-0.2377376052212725,-7.368125335137429,-0.5982619033282721,-48.2796508730325,True,4.418125000030788,2.6456250000313544
5.599761962890625,4.579631805419922,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,152.52066956249996,J1010+4522,45.37296694444444,-2523643.44047669,-4123699.84440233,4147774.23913098,0.004264375000030424,0.00841187500002821,0.002894375000030955,0.002951875000030327,0.5000000000005755,1.2000000000005855,14.588197708129883,11.175625801086426,16.07259178161621,10.562847137451172,17.104808807373047,11.805723190307617,40.473854064941406,34.261962890625,27.48601531982422,28.73509979248047,532,608,39.6782341003418,34.11235809326172,26.141006469726562,26.11575698852539,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco/437574971/calibrated/J1010+4522_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.09331252882555212,-4.071383240688424,-0.26721176928144746,-44.9829087785835,True,4.264375000030425,8.411875000028209
3.9480247497558594,7.657279968261719,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,151.507292625708,J100601.7+345410,34.9028893364722,-2523643.44047669,-4123699.84440233,4147774.23913098,0.006410000000031439,0.025079375000024537,0.006780000000031296,0.008829375000030835,-0.29999999999943583,2.9000000000006096,14.511905670166016,16.227062225341797,19.660829544067383,14.522869110107422,19.470556259155273,15.536730766296387,40.473854064941406,34.261962890625,27.48601531982422,28.73509979248047,553,487,39.91233444213867,32.71365737915039,25.790199279785156,27.525386810302734,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco/437574971/calibrated/J100601.7+345410_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.9445625726154487,-14.533779633675527,0.5840382745084491,-55.4453051715706,True,6.410000000031439,25.079375000024537
8.67806625366211,7.297813415527344,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,148.697678690042,J095447.4+743557,74.599206971,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0032175000000281943,0.0014131250000292877,-0.0031224999999693477,-0.0030668749999689755,1.4000000000005883,1.0000000000005826,18.439640045166016,19.81981658935547,20.825029373168945,18.534618377685547,23.394367218017578,20.863012313842773,40.473854064941406,34.261962890625,27.48601531982422,28.73509979248047,514,616,41.76866912841797,34.480445861816406,28.29916000366211,27.00830841064453,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco/437574971/calibrated/J095447.4+743557_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,1.0375418679537562,25.18566901521975,0.6770175698467567,-15.725856522675322,True,3.217500000028194,1.4131250000292876
30.523223876953125,29.183074951171875,1744417574.1212492,1112493189,J054236.1+495107,85.65057457125,49.8520093649722,19.318315779166664,J0117+8928,89.47999330555555,-2523643.44047669,-4123699.84440233,4147774.23913098,0.001090000000015641,-0.0007599999999849255,-0.031419999999994314,-0.03306999999999482,9.100000000000698,8.700000000000692,16.971662521362305,14.59103775024414,22.400117874145508,19.31692123413086,43.491397857666016,35.26604080200195,42.41574478149414,44.39063262939453,126.02727508544922,111.86968231201172,561,463,40.76302719116211,34.99271774291992,125.60070037841797,93.24525451660156,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco/1112493189/calibrated/J0117+8928_calibrated_to_J054236.1+495107_vis.h5,0.8167032173227102,0.5479063907757404,0.3868820158394242,40.48852792708639,-0.429821201483286,39.940621536310644,True,1.090000000015641,-0.7599999999849255
33.52606964111328,32.28753662109375,1740407071.3203852,438319016,J1642+3948,250.7450415291666,39.81027610277778,248.64085995833327,J1634+6245,62.759971272222224,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0010700000000156348,-0.0007399999999849194,-0.005779999999986463,-0.005779999999986463,1.300000000000587,0.9000000000005812,31.146377563476562,28.04020118713379,33.55046081542969,40.88449478149414,36.748836517333984,43.00568771362305,68.12428283691406,53.236717224121094,157.39370727539062,93.7192611694336,511,621,56.2947883605957,50.269935607910156,146.85670471191406,91.26609802246094,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco/438319016/calibrated/J1634+6245_calibrated_to_J1642+3948_vis.h5,0.1957910502802122,-9.555529025227978,1.1703135772402313,13.407335697270995,0.9745225269600191,22.96286472249897,True,1.0700000000156349,-0.7399999999849194
